Gene	Correlation
TEKT1	-0.19340334993464003
JAKMIP2	-0.19347837623597183
LILRB1	-0.1935941114708333
CRYBA1	-0.1936738136487903
CTH	-0.19372166846631134
PDGFB	-0.19374600742490072
CORO1C	-0.19374764560767588
MCTP2	-0.19381568187940643
DRC7	-0.19384285854899122
PDLIM7	-0.1938470866736859
ZFP14	-0.19390298311586532
FGF9	-0.19394995599311726
TTYH2	-0.19404844716125455
TNS4	-0.19407246060492958
THYN1	-0.19411340899619042
FNTB	-0.19413755361432308
FAM83A	-0.1941481118754281
SOAT2	-0.19416471564848126
SDCBP	-0.19442588649834114
PKLR	-0.19449831804145062
NLRC3	-0.19451630102977358
MRPL51	-0.19452459810278813
SEPTIN11	-0.19454704262466554
EOGT	-0.1946024179191012
PACRGL	-0.19462522189460277
FOXL2NB	-0.1946521101782611
C12orf76	-0.19466106553868304
ITIH2	-0.19468583588975494
DNAH5	-0.19478568813411146
SLC44A2	-0.19479295209670094
HELB	-0.19479304825552596
SMIM1	-0.19480862358147535
MPP1	-0.19489520440946576
KDM2A	-0.19496353171055536
TSPYL6	-0.19497663837406193
ACP4	-0.1950072184798983
ANKRD13C	-0.19502311920537874
TERF2	-0.1950434754635667
AKR7A3	-0.1950623934577025
XRCC5	-0.19512286061989367
KIAA1191	-0.19514306975244675
PNPLA8	-0.19521128042685268
AP002495.1	-0.1952888869259494
ADGRG7	-0.19530726973123033
PAXBP1	-0.19531460839485604
TMEM87B	-0.19532519081056834
ANKRD49	-0.19533308615322117
NTN4	-0.1953348684260006
MDFI	-0.19540361071857354
SMAGP	-0.1954880088550757
LMNB1	-0.19551148533437235
CFAP36	-0.19551964131963184
MED15	-0.1955275682279963
GRTP1	-0.1955427904598892
UBE2T	-0.19556044965993435
PTPN11	-0.19556330868533334
GGNBP2	-0.19561647059655848
PARP9	-0.19562717072732266
MAGEF1	-0.19563664242265852
ENTPD3	-0.19564340899524849
SSBP2	-0.1957488966152585
PFKFB4	-0.1957565080046306
MAML3	-0.1958293768486771
FEM1C	-0.19584891917578848
MS4A12	-0.19587015957374823
PIK3AP1	-0.19589410063972354
NUTM2E	-0.19595006807572254
TCP11X2	-0.19597499651977449
GPR149	-0.19599768314178287
GNG2	-0.19601262457100088
ZNF571	-0.19609738235858926
RAB29	-0.1961142219714434
SPIN4	-0.196159899893771
ZNF333	-0.19619215883148416
CNTF	-0.19623183279091222
IZUMO1	-0.19625379388809688
FAM86B1	-0.19629396480494107
TM9SF4	-0.19631457442713904
SNU13	-0.1963765858752029
UBE2U	-0.19639031911800234
TSPAN15	-0.1964096900733461
NKAPD1	-0.1964319766161887
RNASE13	-0.19643946010599608
CSF2RB	-0.19645238147929148
TMEM135	-0.19654562058715488
IL2RG	-0.1965674802677822
PYROXD1	-0.19660906847004367
NEDD4	-0.19666938803604597
FGF11	-0.19671737411151619
SMIM31	-0.19672238692600777
CNOT10	-0.19676405544732847
IL9R	-0.19677448996413077
IMP4	-0.19681697251928967
NAA35	-0.19682036886810367
PAK2	-0.19683155515472947
ARHGAP21	-0.19684772163773107
TAS2R8	-0.19685029082110667
NISCH	-0.19686889903094912
FAS	-0.19692611535326168
FYB2	-0.19699770590552693
MOAP1	-0.1970292300796363
SPARC	-0.19703144652452947
ZNF202	-0.1970880442728264
PRKCI	-0.1971270497530912
AEBP1	-0.19713141799580297
SCAMP1	-0.19713748277884002
MAS1L	-0.1972026281126007
PRLHR	-0.19731194541774177
XPC	-0.19742928425670697
RSL24D1	-0.19744571886722462
HNRNPUL2	-0.1974537031058755
TESK1	-0.197473523418118
KANSL2	-0.1975317123420768
IFT172	-0.1976400062097938
ING5	-0.19767057048605466
SH3BP5L	-0.19767436900824722
AP1B1	-0.19768028997290218
GIPC1	-0.1977529746794327
HBA1	-0.19776628711834499
FBXL15	-0.19793098466487444
LEFTY1	-0.19812728191884263
RAB30	-0.1982108519715099
PROCR	-0.19821156917471355
TBC1D30	-0.19822689080469966
SUCLG1	-0.198250945607042
TAS2R50	-0.1982608310729044
PIAS3	-0.19833015994181408
CWC27	-0.19840360140369062
RRP12	-0.19845930025065736
BPIFB4	-0.19847861645493095
H2BC15	-0.198501127582523
SYT5	-0.19858352258844783
SP110	-0.1987792951071183
SLC9A4	-0.19880629351013518
CLCC1	-0.19885685634150782
NKX3-1	-0.19889608827137273
LMLN	-0.19900880102810645
NHLH2	-0.19908569287777472
PRDX5	-0.19909841555692265
CR1	-0.19914077246976455
P2RX3	-0.19917255343756626
DCAF7	-0.1992102192627042
IL17RC	-0.19933080077129411
ERCC8	-0.19936607972138967
ZNF600	-0.19937323349331157
RALGAPB	-0.19937688240555365
ALDH1L2	-0.19944462512171426
CTBS	-0.1994814888849197
CELA2B	-0.19950203294427424
ZNF362	-0.19952664993695082
FAT3	-0.199531758350482
OR2M2	-0.19953251594387056
TEX52	-0.19957039239591204
TRAFD1	-0.19972596156700778
KNSTRN	-0.19973130081426183
RCOR3	-0.1997375725986557
COQ5	-0.19976522558430487
YEATS2	-0.19977258493697736
OARD1	-0.19983863256340056
DGKQ	-0.19984373125726407
EPOR	-0.19987195579256944
DHRS3	-0.19992647647130848
PLA2G2D	-0.19996838902514164
KIAA2026	-0.1999822942626521
CDHR1	-0.20001676311244562
AGXT2	-0.20001888648028565
TK1	-0.20005383700335677
SPANXN3	-0.2000639362964149
CORT	-0.2001140706405313
MSRB2	-0.20013592975543976
PUF60	-0.20014194188545306
ST6GALNAC1	-0.20016410253424594
GRAMD2A	-0.20016672181180878
SMCO2	-0.20017002708374815
AMMECR1L	-0.20018864357256538
IKZF1	-0.2001961209997713
FAM151A	-0.2002078232364642
KIF18A	-0.2002154225817895
RNF144A	-0.200257538193156
EXOC2	-0.20028324446783372
HTRA2	-0.20036742284715076
GPR21	-0.20038373992783567
MFN1	-0.20038616656586497
PKD2	-0.20041854523350255
LRRC27	-0.2006443883683148
RHCE	-0.2006539660469323
ZNF695	-0.20067604587097465
CEP63	-0.2007023277945944
TCHP	-0.2007196957369283
PEAK1	-0.20072374835470497
FUT11	-0.20074490412298293
PAPOLG	-0.2007627364326818
BOD1L1	-0.2008211052929292
IGF1R	-0.20082571520962916
CCDC180	-0.2008393092570428
INPP5B	-0.20086694887326834
TBCB	-0.20091683410239908
OTOL1	-0.20093553541043627
OXGR1	-0.20095344512998634
LAMC2	-0.20110853282268729
EFNB3	-0.20115480142069353
TMED8	-0.20116590350960137
SHPRH	-0.2012069135619563
RAPGEF5	-0.201233507698928
MRGPRE	-0.20130485726541164
TBCD	-0.20130893270537764
SLC9A1	-0.20132005293398855
VWA5B2	-0.2013626887785312
C6orf52	-0.20147035476947658
PAK4	-0.2014730936133668
CIT	-0.20147783798698907
SOWAHB	-0.20148809695193343
PCDH12	-0.20151187701122997
AP4M1	-0.20152517685914093
CPA5	-0.20156481563418302
PPP1CC	-0.20156557058412033
DYTN	-0.20172414415703752
ZNF705G	-0.20172615844804498
B3GALNT1	-0.20185774747230179
MPPED1	-0.20188631603538743
TTC7B	-0.20192864308566064
ZNF207	-0.20194955085082317
AVPI1	-0.2021377561506622
DCP1A	-0.202147957366769
CCDC179	-0.20215687231996182
MLKL	-0.20216137315594443
ZNF148	-0.2021687690183475
VASH2	-0.20220111575677194
FAM131C	-0.20229240490351413
KLRC3	-0.2023217865818538
UGT2A3	-0.20245969627065208
WDSUB1	-0.20246343726812352
CCDC93	-0.20250258651254976
DMWD	-0.20252420489423675
PANX3	-0.2026146968226145
ATXN2	-0.20266623403618295
CD2AP	-0.20274508761686275
FGF5	-0.20279262157543035
CPA1	-0.20281979401416364
TUBB8B	-0.20286443220133374
TAS2R13	-0.2028749656332847
ZBTB39	-0.20287690834193275
KRT6B	-0.20290520784560848
CHDH	-0.20294802859365207
NRROS	-0.20297250327958866
PGAP1	-0.2029827181182114
LDLRAD1	-0.20309193973588016
GATB	-0.20312812839175612
PCYT1A	-0.2031421026756462
CCDC89	-0.2032384286127766
COPG2	-0.20336519139467377
MLLT11	-0.20336784537109512
ERVV-1	-0.20339545347488427
CDC23	-0.2034581907078749
DNAJC7	-0.20350654338286245
GP5	-0.20351713957441162
NKD2	-0.20354697798150498
MPDZ	-0.20364992391062928
WWP1	-0.20367910871111083
OSBPL6	-0.20376958205909765
TP53TG5	-0.20379583366894768
ADSS2	-0.20380841833908148
ANKRD52	-0.2038515979631548
PCGF3	-0.20390506379392528
INCENP	-0.20396288866366427
NRIP1	-0.20401314630095174
OR10X1	-0.20407105684870394
IVNS1ABP	-0.20414349297865708
FBXO39	-0.20417664165487748
STX7	-0.20421046474261242
AP3M1	-0.20425777113406868
ATP5PO	-0.2043286895041523
SERPINH1	-0.20434189386966464
OR52I1	-0.20436481460892372
KCTD11	-0.20438387063570845
ZNF112	-0.2044352972105597
CAMTA2	-0.20444029085815696
MOB3B	-0.2044762512881156
EIF3H	-0.20453168264685442
PTP4A3	-0.2045766189147386
C5orf24	-0.20460532725877587
HBG1	-0.2046677022123368
BCL2L1	-0.20472432339656838
STXBP4	-0.20477143644580892
PCDHA6	-0.20486218938297784
FGFR1OP2	-0.20486418695855285
AUTS2	-0.20487199950802426
EDARADD	-0.2049235406444742
CCSER2	-0.20493485232137607
CREBBP	-0.2049527919545138
VEGFA	-0.20503654170631086
SECISBP2L	-0.20510588215765163
GGT5	-0.20516294736265314
STRN4	-0.2052055318300215
THRB	-0.20532771253944376
GJA1	-0.20533138601251186
PCNP	-0.20536955897607734
TMEM178B	-0.20539357970630687
TP53TG3B	-0.2053976443711479
SRD5A1	-0.20554150009051358
DCBLD1	-0.2055779206648632
ENO3	-0.20567432362562563
SLAMF9	-0.20570800683044443
ZNF277	-0.20587141148548116
GAGE12J	-0.2059163109362557
POTEI	-0.20594768832332583
USP53	-0.2059777351242097
TMEM139	-0.2059910410404961
SRRM4	-0.20599778253552425
PLS1	-0.2059979380046371
MYOCOS	-0.2060296204733421
EZH1	-0.2060498276268413
UGT1A9	-0.2060635431736588
CA12	-0.20612881679777129
RABEP2	-0.206153934644039
ZBTB49	-0.20618983347896463
FREM3	-0.20628547822198037
IL18R1	-0.20633408945501508
USP45	-0.2064921416800302
DNAH11	-0.20653813806533186
TFDP2	-0.20656286184371986
H4C3	-0.20657288095133847
LAT	-0.20664488357082286
CDK18	-0.20673276378995684
RHAG	-0.2067360255521806
ROBO2	-0.2068099775904664
EFL1	-0.20682774681176314
GBP7	-0.2069713667842693
GFRA3	-0.20700572282593302
BIRC2	-0.20710126602883808
CDC14C	-0.20721254239029557
APOL6	-0.20723897128373855
LRRC69	-0.20724875696045947
ARGLU1	-0.20725617569370855
TTI2	-0.20729611901188477
MPZL2	-0.2072997378550439
GOLGA6L1	-0.2073813133447786
TPO	-0.20738450940878944
DIPK2B	-0.2074533851035
FNDC9	-0.20745704558184705
KIRREL1	-0.20749131499312612
NSA2	-0.20750109175959464
KLF3	-0.20751340007159094
IQCM	-0.20754502907473146
C2CD2L	-0.207547632244991
POU6F1	-0.20755178945772268
TAS2R5	-0.20759400742008893
OSBPL8	-0.2076063868043979
RNF145	-0.20764148906203309
RGS6	-0.20774735352973767
NFE2	-0.2077603836489925
FAT2	-0.20777127448566832
WDR44	-0.2077831706265387
NSL1	-0.20782735480454695
C3orf18	-0.20784575492174331
PIGR	-0.20785088984920544
ZNF69	-0.20787424351397396
HSD17B7	-0.2079415740166883
MAP4K4	-0.20808320467712377
DACT2	-0.208083271341013
GAPDHS	-0.2080904099222637
CCDC71L	-0.20809539816329695
WDR72	-0.20809945345860034
KDM4C	-0.208195861072457
AC113348.1	-0.2082536542161267
ABCF1	-0.20825621110081557
AWAT1	-0.20826074490791488
SNAPIN	-0.20827303244188217
RNASE1	-0.20833343759055065
GAGE12H	-0.20847512189366071
SLC25A23	-0.20854813628218388
PICALM	-0.20858103883068793
LRRC23	-0.20862864296772637
HS2ST1	-0.20864751206888693
CYYR1	-0.20873554531530425
PLCXD2	-0.2087435118856513
RHD	-0.20877398032065003
AKNAD1	-0.20890687016332476
ADK	-0.2089442416387487
PTF1A	-0.20896841670253805
CSF3	-0.20915522847202153
LTK	-0.20919003435784633
ZNF660	-0.20919376276705542
GALC	-0.20921924987830132
HBG2	-0.20922145210046417
ENSA	-0.20928762186471853
PEPD	-0.20931225891684824
VDAC2	-0.20935349992711205
OR11H4	-0.2093688356404927
ZC3HAV1L	-0.20941496120451747
ABCG4	-0.20946628310328483
RGPD6	-0.20947825592794486
CYP17A1	-0.20950722713147313
CENPK	-0.20951686565980082
ARNT2	-0.20967611953788284
PLEKHG3	-0.20967923036255554
KIAA0895L	-0.20968809887412276
PARVB	-0.2097907798406747
GAGE12C	-0.20979741912073363
KIF3A	-0.2098419574781595
CACUL1	-0.20992555205610414
A3GALT2	-0.20995183640947304
POC1B-GALNT4	-0.20999952331704688
VANGL2	-0.2100338220629361
EGFL8	-0.2100682047816726
MTFP1	-0.2101396149913411
FGL2	-0.21015661509601166
TRIM25	-0.2101593332015238
SSH2	-0.21019648906257596
PSORS1C2	-0.21021858993918147
EXOC6B	-0.21022502254257613
ZCWPW1	-0.21024625241805986
GABRR1	-0.2102901406305808
CRPPA	-0.21039994571578216
ZNF426	-0.21042615085590638
C11orf80	-0.21045206898097688
FAM216A	-0.2105602379370737
TTC19	-0.21056255319475406
ZNF37A	-0.21057806239866236
ZNF484	-0.21069762170743678
CLRN2	-0.21076233890285664
CD74	-0.21076730365887617
SLC12A7	-0.21076752815521393
RAB8B	-0.21076934774565573
TIAM1	-0.21084135847276983
CYP3A5	-0.21098853828702557
PRRT1B	-0.21101029662228102
FAM161A	-0.21108564286193837
SHF	-0.21110188888786588
AP4S1	-0.21110389087959
ZNF296	-0.21116118778409151
GDF2	-0.21117337571722053
RAD51B	-0.21119582721647254
TMEM217	-0.21124613243679372
TXLNG	-0.21125393543450127
HMBS	-0.2113358517253298
AK9	-0.2113384550312974
AASDH	-0.2113611010319136
CPNE4	-0.2113827597487904
RPP38	-0.2113983184480127
SCARA3	-0.2114377876122258
PTPN7	-0.21148809640377722
PFKFB3	-0.21152012390385397
H3C11	-0.211534626172129
WIPF1	-0.2115736037522735
GNL2	-0.21165529275418216
PINLYP	-0.21168944339343299
EFCAB2	-0.21171565412714805
ZNF799	-0.21174667140309963
ESD	-0.21177574797721627
CNOT6L	-0.21184310456254207
H2BC1	-0.21185221710498078
DZIP3	-0.21185445695075347
EBLN2	-0.21186446914722795
SLC37A4	-0.2119171885952638
CEP97	-0.21202470246096733
DTHD1	-0.2120637028748155
NKAIN3	-0.2120844910048694
USP27X	-0.21213576793560268
ASIC4	-0.21217264627774382
GINS4	-0.21230339716049693
RFC3	-0.21232989160536372
TVP23C-CDRT4	-0.2124837950385905
TCTEX1D1	-0.21252894564957497
LAMTOR1	-0.2125711156957231
GNB3	-0.21269233187049047
TNS1	-0.2127241331008695
SMIM20	-0.21273565152313653
GNRH1	-0.2128097337002196
GTF2A1	-0.21282601915795435
TXK	-0.2128321531794471
FLVCR1	-0.21284634661039217
SSX2B	-0.21286993179801403
BGLAP	-0.21290864803619597
ARHGEF6	-0.2129158239280747
LRRC24	-0.21301826759249504
ST3GAL2	-0.2130654334211199
GFUS	-0.21312735228808835
TIE1	-0.21314111570719432
S100A3	-0.2132507706382051
RPL7A	-0.2133544376825704
COMMD7	-0.21336103131454967
UBXN2A	-0.21337575367525033
MUC20	-0.2133791020239086
ZNF283	-0.21339151702289144
UBB	-0.21343883938144717
DCP2	-0.21349420917322345
C5orf51	-0.2135053934426939
P2RX1	-0.21361015975086442
PDE1B	-0.21362908271953768
ALKBH8	-0.21368395987376118
PPP3R2	-0.21375615821964888
HAUS6	-0.2137738286522135
GRK5	-0.21377457097660943
LIMK2	-0.21381151916787566
PTPRR	-0.21383844723925077
SF1	-0.21410058429959763
JARID2	-0.21411044417602174
USP21	-0.2141433561303805
PON2	-0.21423812228425804
SERPINA11	-0.21423896887292623
PTGS2	-0.21424578253469212
FBXO25	-0.21435608343318516
ZNF844	-0.21443560836205328
TBCA	-0.21450057112692644
SNRNP27	-0.2145414886360369
FIZ1	-0.2146022410499906
SLC35G1	-0.2146652532392286
CCNDBP1	-0.214718000046233
HR	-0.21478951890172615
H3C10	-0.21481807499650232
RPL18	-0.21484891901126424
TADA3	-0.21489760537536295
CYRIA	-0.21490881223127697
NBR1	-0.21492685748643564
MYL4	-0.21501394249421418
CFAP97D1	-0.21503766637358654
PARP4	-0.21505328006288774
AFAP1L1	-0.21505633088619394
HTR3C	-0.21505988694235678
KIF13B	-0.21507989233797825
HASPIN	-0.21509094511918106
TRIM27	-0.21513956886203017
GJA5	-0.215162758637143
HERC6	-0.21517574410823725
XIRP2	-0.21530105575403516
CBLC	-0.2153777174831497
PANX1	-0.21539394483284277
C17orf80	-0.2154402377233415
NUMA1	-0.2154835916688605
PTPN20	-0.21548868020980486
DNAJC6	-0.21551622463715236
PLEKHG4	-0.21555333483657363
ABHD2	-0.21563366198653744
PHACTR4	-0.21564781644404674
RYK	-0.215661226063783
NPM1	-0.21567444798751798
PAFAH2	-0.2157003119816973
N4BP2L2	-0.21573258677762897
PSMC5	-0.21573345153917567
CCNG1	-0.21577779161438673
SMC2	-0.21597135579615936
HAPLN3	-0.2160127022706961
CTNNBL1	-0.2160164177115917
SPATA4	-0.21602735543629123
IL17RB	-0.2160628503527903
EHD1	-0.216082644812349
KARS1	-0.2161377137476303
CRBN	-0.21616914028847253
BECN2	-0.21624508912115165
PAPPA	-0.21629143969639297
SLC7A6OS	-0.21630173046496004
MLANA	-0.21630251434469008
GABARAP	-0.21634494195396398
SYNE1	-0.21635692040416715
ARHGAP22	-0.2164077723914096
C1orf141	-0.21645309788635825
ZFC3H1	-0.21648023701144672
ALAS2	-0.2166199574966528
LRRC6	-0.21664449478406994
TMEM74B	-0.21665996733107873
POGLUT2	-0.21669888916512864
PHETA1	-0.21674556011413998
GDPD1	-0.21679458739990262
FGF6	-0.21679728922331892
SEPHS1	-0.21686154074531097
OR6A2	-0.2168704237153517
IQSEC1	-0.2168928051370193
LRRC25	-0.21693606479301092
ABCD4	-0.21693876707635928
ANKH	-0.2169706020110204
CPLANE1	-0.21699815646966272
PIANP	-0.21707323914318705
ARFGAP3	-0.21707936234856748
CT45A8	-0.21713314682805304
TRMT9B	-0.21713968798587907
STRN	-0.21714641362562778
PRKCG	-0.21718991753651704
SLC30A2	-0.217193986436442
C10orf67	-0.2172043746852136
CALHM2	-0.2172206448603753
KIF24	-0.2172775621913098
TAF2	-0.21738147377255793
ATAD2	-0.2173840624675775
PPWD1	-0.21739949931878153
ITPRID2	-0.2174686975860779
OR4K1	-0.21750691446274045
LIG4	-0.21761994339677368
CDKL2	-0.2176455948468191
TTBK2	-0.21766269349713124
OTUB1	-0.2177141854940407
HSPA4	-0.21787354927192043
SLC22A10	-0.217919006590838
RBM20	-0.21795367269238988
CFH	-0.2179903535947386
ZNF317	-0.21800534460038093
C12orf66	-0.21801121657830233
PNMT	-0.21814822151974214
CENPS	-0.2182071994122409
ISL2	-0.21822044079110575
SLC6A18	-0.2182444808183095
CT45A7	-0.21827045461311675
LARP4	-0.21840608375229092
NABP1	-0.2185116607023699
KIT	-0.2185322588457694
DOK2	-0.21855860497661375
DNM1L	-0.21859323950498483
CGB2	-0.21859962635720895
PAX9	-0.21860934858003808
ZC3H3	-0.2187702216832942
C20orf203	-0.21878128255090132
SP5	-0.21879621522014386
C14orf39	-0.21886241558379382
USP46	-0.2189304768450115
NEURL1B	-0.21894375918204276
TMSB4Y	-0.218979949496985
DNM3	-0.2191015446766456
VMP1	-0.21914208156446843
WWC2	-0.21925198233299042
RUFY2	-0.21925200507691892
AIDA	-0.21929022641829043
OR2L2	-0.21929957411753484
GARS1	-0.219310537902624
NPY2R	-0.21931150297833726
COASY	-0.21933307350350784
SRP72	-0.21935338081594585
SH3BGR	-0.21939597410366088
KLF6	-0.21947828471859201
NAT8	-0.21949766190611109
ZNF613	-0.21957987863381498
ANO8	-0.21981231598023832
WNT5A	-0.21991996623581522
CCNG2	-0.21992097669489677
SOCS3	-0.21999991541701439
RGS2	-0.22000467275225427
SMIM10L1	-0.22004040829520424
ZKSCAN8	-0.22006643151346797
OR4K5	-0.22009606750907487
GPR3	-0.22010948109683928
C4orf33	-0.2201189497601451
OTC	-0.22012473924321505
DELE1	-0.22019995413548138
ANKRD7	-0.22028359677922024
PDZD8	-0.22028982498457716
TREM1	-0.22032253787925457
UBASH3A	-0.22036836634658202
MAP9	-0.22041935948449093
IGFL2	-0.22042325827095752
TAGLN	-0.22048928331452355
IFT80	-0.22063486237210225
CKMT2	-0.22064923922975282
MYL6B	-0.22074610673267744
TBK1	-0.22076520643515735
ZNF790	-0.2207898884139338
PRKAG1	-0.22084833029513704
DNAAF3	-0.22086988566994578
SPACA5B	-0.22089587802884705
UBE3D	-0.22091618419080664
ETV1	-0.22092632594405637
TRMT6	-0.22094978945333527
NPR2	-0.22096241589123236
RPS9	-0.22101154041280835
IMPDH2	-0.2210341298834749
YBEY	-0.22117773158418644
MRPL57	-0.22119945524613388
SIGLEC6	-0.22121093429399996
FOXA3	-0.221219940262731
KCNT1	-0.22125361148777564
HK1	-0.22128897048307825
TMEM169	-0.22131240368470312
MOS	-0.22136021795224983
ARHGAP10	-0.22137343260664888
CCDC152	-0.22138834323595435
C22orf23	-0.22140768990115206
NUP88	-0.22141434275896224
INAFM1	-0.2214531107913391
C11orf95	-0.22147927885681737
ADAMTS6	-0.22155029437813784
OR2G3	-0.2215991274919441
TPRKB	-0.22165611192919352
FRAS1	-0.22167256245648395
ZNF607	-0.22176494595252902
ANTXRL	-0.22180453659706265
FKBP1B	-0.22183597943882521
SLC22A24	-0.2218496167635416
NTS	-0.22188336218433982
NPM2	-0.22188773421978591
RPL9	-0.22192504984918845
DTX3L	-0.22192699722292875
PRR23D1	-0.22196037451729655
DNAJC12	-0.22199048211497988
TMCO5A	-0.22201684669687755
PDHB	-0.22206466034427583
GRAP2	-0.2222094495152322
SUSD3	-0.22221913554891004
TRIB2	-0.22222648963058336
BCL7B	-0.22232384504276503
CBY3	-0.2223801639738064
CCDC172	-0.22240317373227952
SHCBP1L	-0.2224056489868875
FDX1	-0.2224150478648192
KCTD21	-0.22241811369290643
JUP	-0.22242115464333842
S100A7A	-0.22259682561821675
MCM5	-0.22264068596991932
ISG20	-0.22268757722911306
SLC25A15	-0.2227095980835174
SCARF1	-0.22272923993680124
CPEB3	-0.22278826021879206
LRCH3	-0.22278956270070857
CEP250	-0.2228364376281633
PRR23A	-0.22286875559846955
DUSP8	-0.22303587595777435
POLR3G	-0.22307528779537583
GRB10	-0.22313544751118428
JPH3	-0.22315069786101563
SMAD5	-0.2232042300578555
AKAP3	-0.2232110665184039
CBR4	-0.22325222072465103
CATSPER2	-0.22326113715095733
XAF1	-0.22326795847862002
DLX2	-0.22337429010175386
USP12	-0.22339244877619613
PFN1	-0.22341467411490698
PTGIR	-0.2234864900187469
NTAQ1	-0.22350044524843962
CYB5D2	-0.2235747139234399
SCN11A	-0.22365318426771044
LILRB2	-0.2236990764663525
ATP1A2	-0.22369909579152356
ERICH6	-0.2237028783967255
CDK10	-0.22373352330275556
KCNH2	-0.22375572050011547
POGLUT1	-0.2238524477317517
UGP2	-0.22389500902852114
RB1CC1	-0.2239166621352614
UBE2G1	-0.2239378872370316
SCAI	-0.22394839680561074
USP49	-0.2240019238676881
CHST8	-0.22409036170978058
AKAP11	-0.2241444843833479
DCN	-0.2241893933196377
CPSF4	-0.22422817512457616
HLA-A	-0.2242540329947605
HNRNPA1	-0.224263531457021
CHRNA3	-0.22432028956040073
ASPM	-0.224364900237775
E2F5	-0.22443300737945077
SCN5A	-0.22450983393736876
DIMT1	-0.22453275710338633
SYCP3	-0.22455725914783917
SPATA6L	-0.22456359663359746
COG1	-0.22462330545041242
AIF1	-0.2246431402936171
GMNN	-0.22470626245223996
BTRC	-0.22482499850964088
EMID1	-0.22482666064732693
DSTYK	-0.22485358278185288
STRIT1	-0.22491084553516416
TSPAN9	-0.22491709266426899
KIF5A	-0.22496628112882003
CALY	-0.2249775558077356
EIF4B	-0.22501046549803905
ZCCHC8	-0.22505428873503072
IGSF9B	-0.22506036183644176
KLHL13	-0.22508758834127987
UBE3B	-0.22511775425074274
TIGAR	-0.2251347369691497
MAMSTR	-0.225301876674276
GSDMA	-0.2253205293945085
PTCHD1	-0.22532202513191482
MKRN2OS	-0.22532884612009593
IQCA1L	-0.22537854560382647
LRSAM1	-0.22543547371485592
CD37	-0.22545142086289838
PLCH1	-0.2254705851275195
NPY4R2	-0.22552411441768733
PHF1	-0.225530409142453
AGO1	-0.22572679918042074
PCDHA2	-0.22577618329184637
ACBD7	-0.22584269551830552
FCGR2A	-0.22588853531823186
MIEF2	-0.22590547812252654
CD226	-0.22600061510494268
SIGLEC8	-0.22604784535496
SCN1A	-0.22610289580291884
NIPBL	-0.22639940143507523
MYLK	-0.22642382954579035
ADD2	-0.22643239016880884
B3GALT2	-0.22643854871482966
ATXN3	-0.22646318596996118
AMHR2	-0.22658929922934617
RYR3	-0.22663181806588728
DDIT4	-0.22663209292251668
GPR108	-0.22671414766064643
PLA2G12B	-0.22678860220494398
GLIPR1L1	-0.2268014318241046
RPL37	-0.22685769634791833
BAZ2A	-0.22686671383607315
ORM2	-0.22687324304577616
ISX	-0.22687558044661213
UPK3B	-0.22695402249901028
NR2C2	-0.22696743947013825
ACOD1	-0.2269888868399439
PRKD3	-0.22712978150543886
PGLYRP3	-0.2271852021192121
SAMD14	-0.22719378420242184
RABEP1	-0.2272466394023064
PRIMPOL	-0.22732601428512186
DOK4	-0.22747770867376915
TRIM33	-0.22751177932145794
DYNAP	-0.2275690085766486
CBFA2T3	-0.22759099533314855
MACIR	-0.2276326188873784
DRAM1	-0.22765467057061814
TCAIM	-0.22770619899304922
CA1	-0.22775341415417724
MYRIP	-0.22782823806334382
POLR3C	-0.22784337933243534
DACH1	-0.22784852130665142
ZMYND10	-0.22786673047530778
CCDC17	-0.2279072740618908
PIN1	-0.2279568372789215
RAB33A	-0.2279727714660283
VPS28	-0.22799614022130482
STK32B	-0.2280185927005838
RINL	-0.2280807463131088
STATH	-0.22809965986537267
PTH2R	-0.22819449606150105
SNX25	-0.22821476731970763
ARHGAP19	-0.22823870737366628
ETS2	-0.22826010912838454
TRNAU1AP	-0.22847849528040726
RBMX2	-0.228480266167101
PROKR2	-0.22851848127846067
EP400	-0.22860579765701727
USP17L3	-0.22861332419191702
NAGK	-0.22867958238421626
KRTAP12-4	-0.2286955670009216
RABGGTB	-0.22877272528344467
OR2H2	-0.22880849668522646
HOXB9	-0.22885325741461396
EPB41L2	-0.22890672811871418
FGF12	-0.22892279322694045
LRRC74A	-0.22900431630822662
SLC25A17	-0.22911064835906775
SMAP1	-0.22916389314092017
H2AC13	-0.22917953679593886
TMEM64	-0.22918498501683937
TTLL8	-0.22929693537718757
DCHS2	-0.22929765189280385
ACOX1	-0.22930579402433227
OCEL1	-0.22930849913135326
C12orf29	-0.2293386589483356
GNAI1	-0.22934946552267244
GAD1	-0.2294286788266132
SEPTIN8	-0.2294295767394892
MICAL3	-0.22946470200583052
EIF4A2	-0.22948359848546976
RBMX	-0.2295165627024674
GAN	-0.22954966207692953
C17orf50	-0.2295642264040024
PPBP	-0.22956770332552304
ZNF770	-0.22959150192618688
CD46	-0.2295934305579913
PPT2	-0.22960478240072663
KRT32	-0.22961289642375682
BTG3	-0.22961479614409527
RTP3	-0.22963179316047508
LGALS8	-0.22965196944142027
FAM168A	-0.22969453561912767
IFNAR2	-0.22971243237117628
GPR42	-0.22976954926843415
FATE1	-0.2297750429068971
FKRP	-0.22979322073807454
INSC	-0.23002355285493575
METTL18	-0.2300585162784648
TADA2A	-0.23008924568722353
BCO1	-0.23016328354423468
